id	filename	mimetype	size	alt_text	title	caption	path	gcs_url	createdAt
76	menjangan-island.webp	image/webp	183188	NULL	NULL	NULL	uploads/menjangan-island.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/menjangan-island.webp	2026-03-03 10:26:02
77	priscilla-du-preez-w3seyzodn8u-unsplash.webp	image/webp	369326	NULL	NULL	NULL	uploads/priscilla-du-preez-w3seyzodn8u-unsplash.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/priscilla-du-preez-w3seyzodn8u-unsplash.webp	2026-03-03 10:27:37
78	artboard-5-100-6-1-1024x683.webp	image/webp	71318	NULL	NULL	NULL	uploads/artboard-5-100-6-1-1024x683.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/artboard-5-100-6-1-1024x683.webp	2026-03-03 10:30:25
79	img_3194cw90rgb.jpg.webp	image/webp	231688	NULL	NULL	NULL	uploads/img_3194cw90rgb.jpg.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/img_3194cw90rgb.jpg.webp	2026-03-03 10:32:57
80	1742885073-25-03-2025-3goihp7q2a4csjprbkdvlitmgyzfnjwl.webp	image/webp	105282	NULL	NULL	NULL	uploads/1742885073-25-03-2025-3goihp7q2a4csjprbkdvlitmgyzfnjwl.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/1742885073-25-03-2025-3goihp7q2a4csjprbkdvlitmgyzfnjwl.webp	2026-03-03 10:33:43
81	best-family-destinations-bali-jatiluwih-2.webp	image/webp	154922	NULL	NULL	NULL	uploads/best-family-destinations-bali-jatiluwih-2.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/best-family-destinations-bali-jatiluwih-2.webp	2026-03-03 10:34:35
82	jimbaran-bali-guide-what-to-do-where-to-stay.webp	image/webp	74662	NULL	NULL	NULL	uploads/jimbaran-bali-guide-what-to-do-where-to-stay.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/jimbaran-bali-guide-what-to-do-where-to-stay.webp	2026-03-03 10:38:52
83	beachfront-villa.webp	image/webp	401396	NULL	NULL	NULL	uploads/beachfront-villa.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/beachfront-villa.webp	2026-03-03 10:40:08
84	amed.webp	image/webp	22630	NULL	NULL	NULL	uploads/amed.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/amed.webp	2026-03-03 10:41:10
85	live-music-venues-ubud-1024x585.webp	image/webp	86362	NULL	NULL	NULL	uploads/live-music-venues-ubud-1024x585.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/live-music-venues-ubud-1024x585.webp	2026-03-03 10:42:20
86	6614022059df87bb82c5bb7e_puri-rai-66137e680478b-1.webp	image/webp	147780	NULL	NULL	NULL	uploads/6614022059df87bb82c5bb7e_puri-rai-66137e680478b-1.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/6614022059df87bb82c5bb7e_puri-rai-66137e680478b-1.webp	2026-03-03 10:43:39
87	42688371.webp	image/webp	219100	NULL	NULL	NULL	uploads/42688371.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/42688371.webp	2026-03-03 10:44:55
88	bali-theseedbali-03.webp	image/webp	120052	NULL	NULL	NULL	uploads/bali-theseedbali-03.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/bali-theseedbali-03.webp	2026-03-03 10:45:57
89	tirta-gangga-water-palace-bali-blog.webp	image/webp	171270	NULL	NULL	NULL	uploads/tirta-gangga-water-palace-bali-blog.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/tirta-gangga-water-palace-bali-blog.webp	2026-03-03 10:47:12
90	sidemen-valley-bali_cover-1.webp	image/webp	219510	NULL	NULL	NULL	uploads/sidemen-valley-bali_cover-1.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/sidemen-valley-bali_cover-1.webp	2026-03-03 10:49:22
91	sawah-terasering-jatiluwih-bali-feature-image-1024x576.webp	image/webp	137730	NULL	NULL	NULL	uploads/sawah-terasering-jatiluwih-bali-feature-image-1024x576.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/sawah-terasering-jatiluwih-bali-feature-image-1024x576.webp	2026-03-03 10:50:52
92	jimbaran-bali-guide-what-to-do-where-to-stay-1.webp	image/webp	74662	NULL	NULL	NULL	uploads/jimbaran-bali-guide-what-to-do-where-to-stay-1.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/jimbaran-bali-guide-what-to-do-where-to-stay-1.webp	2026-03-03 10:52:00
93	restaurant-in-uluwatu.webp	image/webp	132914	NULL	NULL	NULL	uploads/restaurant-in-uluwatu.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/restaurant-in-uluwatu.webp	2026-03-03 10:54:30
94	ubud-or-nusa-dua-1-1024x496.webp	image/webp	58846	NULL	NULL	NULL	uploads/ubud-or-nusa-dua-1-1024x496.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/ubud-or-nusa-dua-1-1024x496.webp	2026-03-03 10:55:12
95	889640f6.webp	image/webp	130730	NULL	NULL	NULL	uploads/889640f6.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/889640f6.webp	2026-03-03 10:55:48
96	9.webp	image/webp	184072	NULL	NULL	NULL	uploads/9.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/9.webp	2026-03-03 10:56:53
97	menjangan-island-main.webp	image/webp	203906	NULL	NULL	NULL	uploads/menjangan-island-main.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/menjangan-island-main.webp	2026-03-03 10:57:26
98	4-20-1024x683.webp	image/webp	177822	NULL	NULL	NULL	uploads/4-20-1024x683.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/4-20-1024x683.webp	2026-03-03 12:52:43
99	surfing-uluwatu-guide-hero.webp	image/webp	330892	NULL	NULL	NULL	uploads/surfing-uluwatu-guide-hero.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/surfing-uluwatu-guide-hero.webp	2026-03-03 12:53:49
100	2024.12.11_finns_sunset_xdrone_dk-2-2-scaled-1-1024x767.webp	image/webp	100556	NULL	NULL	NULL	uploads/2024.12.11_finns_sunset_xdrone_dk-2-2-scaled-1-1024x767.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/2024.12.11_finns_sunset_xdrone_dk-2-2-scaled-1-1024x767.webp	2026-03-03 12:54:39
101	nusa-dua.webp	image/webp	196416	NULL	NULL	NULL	uploads/nusa-dua.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/nusa-dua.webp	2026-03-03 13:01:37
102	jimbaran_with_kids.webp	image/webp	66422	NULL	NULL	NULL	uploads/jimbaran_with_kids.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/jimbaran_with_kids.webp	2026-03-03 13:03:22
103	upper-deck-sofas-at-night-1024x576.webp	image/webp	139442	NULL	NULL	NULL	uploads/upper-deck-sofas-at-night-1024x576.webp	https://storage.googleapis.com/gda-s01-bucket/essentialbali/uploads/upper-deck-sofas-at-night-1024x576.webp	2026-03-03 13:04:42
